run_id,knn,decay,knn_dist,t,gamma,n_components,seed,trustworthiness,silhouette_breed,seed_stability_vs_base,embedding_csv
phate_cosine_knn5_decay1_seed99_2d_t5_g0,5,1,cosine,5,0,2,99,0.6324886622670457,-0.34182325182939477,0.1424083769633508,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed99_2d_t5_g0.csv
phate_cosine_knn5_decay1_seed123_2d_t5_g0,5,1,cosine,5,0,2,123,0.630986438739433,-0.3322387518060963,0.13383196210421341,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed123_2d_t5_g0.csv
phate_cosine_knn5_decay1_seed256_2d_t5_g0,5,1,cosine,5,0,2,256,0.6128410190089886,-0.3738997353935928,0.1286960857641486,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed256_2d_t5_g0.csv
phate_cosine_knn5_decay1_seed7_3d_t5_g0,5,1,cosine,5,0,3,7,0.6420504571332944,-0.3190171838304213,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed7_3d_t5_g0.csv
phate_cosine_knn5_decay1_seed42_3d_t5_g0,5,1,cosine,5,0,3,42,0.6227002455575934,-0.35604486130831103,0.14295686861131887,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed42_3d_t5_g0.csv
phate_cosine_knn5_decay1_seed99_3d_t5_g0,5,1,cosine,5,0,3,99,0.6280440356751051,-0.34430018244171534,0.15651957117925702,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed99_3d_t5_g0.csv
phate_cosine_knn5_decay1_seed123_3d_t5_g0,5,1,cosine,5,0,3,123,0.6269862140908544,-0.35550942050080825,0.14515083520319122,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed123_3d_t5_g0.csv
phate_cosine_knn5_decay1_seed256_3d_t5_g0,5,1,cosine,5,0,3,256,0.6122677477120567,-0.34117443597671304,0.12949389179755671,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed256_3d_t5_g0.csv
phate_cosine_knn5_decay1_seed7_2d_t5,5,1,cosine,5,1,2,7,0.6864166919965529,-0.09366938170985846,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed7_2d_t5.csv
phate_cosine_knn5_decay1_seed42_2d_t5,5,1,cosine,5,1,2,42,0.675998652108528,-0.1037954209933652,0.26816255297930686,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed42_2d_t5.csv
phate_cosine_knn5_decay1_seed99_2d_t5,5,1,cosine,5,1,2,99,0.6857921537689163,-0.02304667172195698,0.25539765644477685,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed99_2d_t5.csv
phate_cosine_knn5_decay1_seed123_2d_t5,5,1,cosine,5,1,2,123,0.6949682513119364,-0.09801764931726042,0.25220643231114437,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed123_2d_t5.csv
phate_cosine_knn5_decay1_seed256_2d_t5,5,1,cosine,5,1,2,256,0.6778790214277556,-0.14253936152720037,0.237347294938918,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed256_2d_t5.csv
phate_cosine_knn5_decay1_seed7_3d_t5,5,1,cosine,5,1,3,7,0.6878880263445996,-0.04855317856591429,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed7_3d_t5.csv
phate_cosine_knn5_decay1_seed42_3d_t5,5,1,cosine,5,1,3,42,0.6773566375875779,-0.07442157621188725,0.29793069060084765,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed42_3d_t5.csv
phate_cosine_knn5_decay1_seed99_3d_t5,5,1,cosine,5,1,3,99,0.6771050084110402,-0.051507924859247024,0.28566442283719773,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed99_3d_t5.csv
phate_cosine_knn5_decay1_seed123_3d_t5,5,1,cosine,5,1,3,123,0.689322134298108,-0.05630287077031806,0.29174769384193466,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed123_3d_t5.csv
phate_cosine_knn5_decay1_seed256_3d_t5,5,1,cosine,5,1,3,256,0.6577850409091892,-0.1433158559457316,0.24462727499376713,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_cosine_knn5_decay1_seed256_3d_t5.csv
phate_manhattan_knn5_decay1_seed7_2d_g0,5,1,manhattan,auto,0,2,7,0.6049689457492656,-0.3424075778186027,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed7_2d_g0.csv
phate_manhattan_knn5_decay1_seed42_2d_g0,5,1,manhattan,auto,0,2,42,0.610333948460607,-0.3413983771133033,0.5029169783096484,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed42_2d_g0.csv
phate_manhattan_knn5_decay1_seed99_2d_g0,5,1,manhattan,auto,0,2,99,0.6054467793476616,-0.33990627795028566,0.5019695836449763,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed99_2d_g0.csv
phate_manhattan_knn5_decay1_seed123_2d_g0,5,1,manhattan,auto,0,2,123,0.6099877164282242,-0.3491623412006393,0.5090002493143854,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed123_2d_g0.csv
phate_manhattan_knn5_decay1_seed256_2d_g0,5,1,manhattan,auto,0,2,256,0.6040891733425622,-0.35347063332334056,0.4866118175018699,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed256_2d_g0.csv
phate_manhattan_knn5_decay1_seed7_3d_g0,5,1,manhattan,auto,0,3,7,0.6654084828365829,-0.24202207722445868,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed7_3d_g0.csv
phate_manhattan_knn5_decay1_seed42_3d_g0,5,1,manhattan,auto,0,3,42,0.6660535126575433,-0.24861723000172586,0.47384692096733977,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed42_3d_g0.csv
phate_manhattan_knn5_decay1_seed99_3d_g0,5,1,manhattan,auto,0,3,99,0.6604664417904036,-0.23825888971629286,0.48586387434554973,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed99_3d_g0.csv
phate_manhattan_knn5_decay1_seed123_3d_g0,5,1,manhattan,auto,0,3,123,0.6618855984702646,-0.25421649194796275,0.4870605833956619,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed123_3d_g0.csv
phate_manhattan_knn5_decay1_seed256_3d_g0,5,1,manhattan,auto,0,3,256,0.6632537538511862,-0.2515862763169964,0.4800797806033409,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed256_3d_g0.csv
phate_manhattan_knn5_decay1_seed7_2d,5,1,manhattan,auto,1,2,7,0.6144739713125283,-0.34397887842328273,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed7_2d.csv
phate_manhattan_knn5_decay1_seed42_2d,5,1,manhattan,auto,1,2,42,0.6124659849037674,-0.35786669398030424,0.4783345799052605,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed42_2d.csv
phate_manhattan_knn5_decay1_seed99_2d,5,1,manhattan,auto,1,2,99,0.6109203495562242,-0.3548123033287734,0.4954874096235353,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed99_2d.csv
phate_manhattan_knn5_decay1_seed123_2d,5,1,manhattan,auto,1,2,123,0.6129349008643279,-0.36058193630581914,0.4884567439541262,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed123_2d.csv
phate_manhattan_knn5_decay1_seed256_2d,5,1,manhattan,auto,1,2,256,0.6130170949219935,-0.371406587968782,0.4598853153826976,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed256_2d.csv
phate_manhattan_knn5_decay1_seed7_3d,5,1,manhattan,auto,1,3,7,0.6667868840141665,-0.23585557899949672,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed7_3d.csv
phate_manhattan_knn5_decay1_seed42_3d,5,1,manhattan,auto,1,3,42,0.665939670472411,-0.247403306533707,0.4706556968337073,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed42_3d.csv
phate_manhattan_knn5_decay1_seed99_3d,5,1,manhattan,auto,1,3,99,0.6612795406240146,-0.23603445630482134,0.4885066068312142,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed99_3d.csv
phate_manhattan_knn5_decay1_seed123_3d,5,1,manhattan,auto,1,3,123,0.6620738934444736,-0.2496539297118449,0.48556469708302175,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed123_3d.csv
phate_manhattan_knn5_decay1_seed256_3d,5,1,manhattan,auto,1,3,256,0.6652045914830108,-0.2532535831779171,0.4715033657442035,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed256_3d.csv
phate_manhattan_knn5_decay1_seed7_2d_t2_g0,5,1,manhattan,2,0,2,7,0.6049689457492656,-0.3424075778186027,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed7_2d_t2_g0.csv
phate_manhattan_knn5_decay1_seed42_2d_t2_g0,5,1,manhattan,2,0,2,42,0.610333948460607,-0.3413983771133033,0.5029169783096484,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed42_2d_t2_g0.csv
phate_manhattan_knn5_decay1_seed99_2d_t2_g0,5,1,manhattan,2,0,2,99,0.6054467793476616,-0.33990627795028566,0.5019695836449763,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed99_2d_t2_g0.csv
phate_manhattan_knn5_decay1_seed123_2d_t2_g0,5,1,manhattan,2,0,2,123,0.6099877164282242,-0.3491623412006393,0.5090002493143854,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed123_2d_t2_g0.csv
phate_manhattan_knn5_decay1_seed256_2d_t2_g0,5,1,manhattan,2,0,2,256,0.6040891733425622,-0.35347063332334056,0.4866118175018699,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed256_2d_t2_g0.csv
phate_manhattan_knn5_decay1_seed7_3d_t2_g0,5,1,manhattan,2,0,3,7,0.6654084828365829,-0.24202207722445868,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed7_3d_t2_g0.csv
phate_manhattan_knn5_decay1_seed42_3d_t2_g0,5,1,manhattan,2,0,3,42,0.6660535126575433,-0.24861723000172586,0.47384692096733977,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed42_3d_t2_g0.csv
phate_manhattan_knn5_decay1_seed99_3d_t2_g0,5,1,manhattan,2,0,3,99,0.6604664417904036,-0.23825888971629286,0.48586387434554973,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed99_3d_t2_g0.csv
phate_manhattan_knn5_decay1_seed123_3d_t2_g0,5,1,manhattan,2,0,3,123,0.6618855984702646,-0.25421649194796275,0.4870605833956619,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed123_3d_t2_g0.csv
phate_manhattan_knn5_decay1_seed256_3d_t2_g0,5,1,manhattan,2,0,3,256,0.6632537538511862,-0.2515862763169964,0.4800797806033409,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed256_3d_t2_g0.csv
phate_manhattan_knn5_decay1_seed7_2d_t2,5,1,manhattan,2,1,2,7,0.6144739713125283,-0.34397887842328273,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed7_2d_t2.csv
phate_manhattan_knn5_decay1_seed42_2d_t2,5,1,manhattan,2,1,2,42,0.6124659849037674,-0.35786669398030424,0.4783345799052605,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed42_2d_t2.csv
phate_manhattan_knn5_decay1_seed99_2d_t2,5,1,manhattan,2,1,2,99,0.6109203495562242,-0.3548123033287734,0.4954874096235353,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed99_2d_t2.csv
phate_manhattan_knn5_decay1_seed123_2d_t2,5,1,manhattan,2,1,2,123,0.6129349008643279,-0.36058193630581914,0.4884567439541262,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed123_2d_t2.csv
phate_manhattan_knn5_decay1_seed256_2d_t2,5,1,manhattan,2,1,2,256,0.6130170949219935,-0.371406587968782,0.4598853153826976,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed256_2d_t2.csv
phate_manhattan_knn5_decay1_seed7_3d_t2,5,1,manhattan,2,1,3,7,0.6667868840141665,-0.23585557899949672,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed7_3d_t2.csv
phate_manhattan_knn5_decay1_seed42_3d_t2,5,1,manhattan,2,1,3,42,0.665939670472411,-0.247403306533707,0.4706556968337073,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed42_3d_t2.csv
phate_manhattan_knn5_decay1_seed99_3d_t2,5,1,manhattan,2,1,3,99,0.6612795406240146,-0.23603445630482134,0.4885066068312142,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed99_3d_t2.csv
phate_manhattan_knn5_decay1_seed123_3d_t2,5,1,manhattan,2,1,3,123,0.6620738934444736,-0.2496539297118449,0.48556469708302175,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed123_3d_t2.csv
phate_manhattan_knn5_decay1_seed256_3d_t2,5,1,manhattan,2,1,3,256,0.6652045914830108,-0.2532535831779171,0.4715033657442035,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed256_3d_t2.csv
phate_manhattan_knn5_decay1_seed7_2d_t5_g0,5,1,manhattan,5,0,2,7,0.5993385769043806,-0.43370538703915873,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed7_2d_t5_g0.csv
phate_manhattan_knn5_decay1_seed42_2d_t5_g0,5,1,manhattan,5,0,2,42,0.6023312602671421,-0.4447405950708074,0.5190226876090751,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed42_2d_t5_g0.csv
phate_manhattan_knn5_decay1_seed99_2d_t5_g0,5,1,manhattan,5,0,2,99,0.5954092000423493,-0.4399587661304699,0.5211169284467714,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed99_2d_t5_g0.csv
phate_manhattan_knn5_decay1_seed123_2d_t5_g0,5,1,manhattan,5,0,2,123,0.5968297987232221,-0.459753083301515,0.5164796808775867,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed123_2d_t5_g0.csv
phate_manhattan_knn5_decay1_seed256_2d_t5_g0,5,1,manhattan,5,0,2,256,0.5908968752976499,-0.4781939950789312,0.48411867364746947,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed256_2d_t5_g0.csv
phate_manhattan_knn5_decay1_seed7_3d_t5_g0,5,1,manhattan,5,0,3,7,0.6318744457308612,-0.4006815930795112,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed7_3d_t5_g0.csv
phate_manhattan_knn5_decay1_seed42_3d_t5_g0,5,1,manhattan,5,0,3,42,0.6317403775841701,-0.4194472639309376,0.5270007479431562,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed42_3d_t5_g0.csv
phate_manhattan_knn5_decay1_seed99_3d_t5_g0,5,1,manhattan,5,0,3,99,0.6257573256497448,-0.4113996876771161,0.5354275741710297,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed99_3d_t5_g0.csv
phate_manhattan_knn5_decay1_seed123_3d_t5_g0,5,1,manhattan,5,0,3,123,0.624629718806008,-0.436945000968019,0.525056095736724,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed123_3d_t5_g0.csv
phate_manhattan_knn5_decay1_seed256_3d_t5_g0,5,1,manhattan,5,0,3,256,0.6164149426216414,-0.4587401338099503,0.48586387434554973,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed256_3d_t5_g0.csv
phate_manhattan_knn5_decay1_seed7_2d_t5,5,1,manhattan,5,1,2,7,0.5970910285907058,-0.46395533998296157,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed7_2d_t5.csv
phate_manhattan_knn5_decay1_seed42_2d_t5,5,1,manhattan,5,1,2,42,0.6014728142964534,-0.4733564593044349,0.48007978060334083,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed42_2d_t5.csv
phate_manhattan_knn5_decay1_seed99_2d_t5,5,1,manhattan,5,1,2,99,0.5965081566028279,-0.4727276976662704,0.48541510845175767,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed99_2d_t5.csv
phate_manhattan_knn5_decay1_seed123_2d_t5,5,1,manhattan,5,1,2,123,0.5967819470580713,-0.4914760070131488,0.480977312390925,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed123_2d_t5.csv
phate_manhattan_knn5_decay1_seed256_2d_t5,5,1,manhattan,5,1,2,256,0.5897919230487545,-0.5143480546493833,0.44552480678135126,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed256_2d_t5.csv
phate_manhattan_knn5_decay1_seed7_3d_t5,5,1,manhattan,5,1,3,7,0.6329148874081816,-0.4294972290447867,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed7_3d_t5.csv
phate_manhattan_knn5_decay1_seed42_3d_t5,5,1,manhattan,5,1,3,42,0.6329562121213846,-0.4477548809998889,0.4909997506856145,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed42_3d_t5.csv
phate_manhattan_knn5_decay1_seed99_3d_t5,5,1,manhattan,5,1,3,99,0.6286504729953055,-0.4428452414010379,0.49543754674644735,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed99_3d_t5.csv
phate_manhattan_knn5_decay1_seed123_3d_t5,5,1,manhattan,5,1,3,123,0.6263057793503178,-0.4678271464945735,0.4903515332834705,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed123_3d_t5.csv
phate_manhattan_knn5_decay1_seed256_3d_t5,5,1,manhattan,5,1,3,256,0.6194869360400452,-0.49240735523247225,0.45435053602592873,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_manhattan_knn5_decay1_seed256_3d_t5.csv
phate_euclidean_knn5_decay5_seed7_2d_g0,5,5,euclidean,auto,0,2,7,0.5666046985705596,-0.3946282149361438,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay5_seed7_2d_g0.csv
phate_euclidean_knn5_decay5_seed42_2d_g0,5,5,euclidean,auto,0,2,42,0.5638565102740676,-0.39155322855685837,0.08147594116180504,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay5_seed42_2d_g0.csv
phate_euclidean_knn5_decay5_seed99_2d_g0,5,5,euclidean,auto,0,2,99,0.580559625413674,-0.3927663041176431,0.07539267015706808,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay5_seed99_2d_g0.csv
phate_euclidean_knn5_decay5_seed123_2d_g0,5,5,euclidean,auto,0,2,123,0.5662204811957376,-0.39063420241962793,0.08312141610570929,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay5_seed123_2d_g0.csv
phate_euclidean_knn5_decay5_seed256_2d_g0,5,5,euclidean,auto,0,2,256,0.5743372013113102,-0.3960394786265274,0.07993019197207679,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay5_seed256_2d_g0.csv
phate_euclidean_knn5_decay5_seed7_3d_g0,5,5,euclidean,auto,0,3,7,0.5924509729142879,-0.28897786092850686,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay5_seed7_3d_g0.csv
phate_euclidean_knn5_decay5_seed42_3d_g0,5,5,euclidean,auto,0,3,42,0.594089427590109,-0.29102909864115395,0.11917227624033908,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay5_seed42_3d_g0.csv
phate_euclidean_knn5_decay5_seed99_3d_g0,5,5,euclidean,auto,0,3,99,0.5899095220259962,-0.2934665039507308,0.10765395163300923,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/phate_euclidean_knn5_decay5_seed99_3d_g0.csv
