run_id,n_neighbors,MN_ratio,FP_ratio,distance,n_components,seed,trustworthiness,silhouette_breed,seed_stability_vs_base,embedding_csv
pacmap_euclidean_nn200_mn0p5_fp4p0_seed123_3d,200,0.5,4.0,euclidean,3,123,0.8233252391539705,-0.012271283446428681,0.4385938668661182,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn0p5_fp4p0_seed123_3d.csv
pacmap_euclidean_nn200_mn0p5_fp4p0_seed256_3d,200,0.5,4.0,euclidean,3,256,0.8323568330166623,-0.023646795621472042,0.4404886561954625,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn0p5_fp4p0_seed256_3d.csv
pacmap_angular_nn200_mn0p5_fp4p0_seed7_2d,200,0.5,4.0,angular,2,7,0.8387921420052238,-0.09951696678511768,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp4p0_seed7_2d.csv
pacmap_angular_nn200_mn0p5_fp4p0_seed42_2d,200,0.5,4.0,angular,2,42,0.8315293900677247,-0.09016454214789793,0.4005484916479681,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp4p0_seed42_2d.csv
pacmap_angular_nn200_mn0p5_fp4p0_seed99_2d,200,0.5,4.0,angular,2,99,0.8311469182730747,-0.12711747532742879,0.3862378459237098,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp4p0_seed99_2d.csv
pacmap_angular_nn200_mn0p5_fp4p0_seed123_2d,200,0.5,4.0,angular,2,123,0.8312226612735829,-0.09844709026813236,0.4004986287708801,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp4p0_seed123_2d.csv
pacmap_angular_nn200_mn0p5_fp4p0_seed256_2d,200,0.5,4.0,angular,2,256,0.8357358208609733,-0.11142575657999408,0.3974071303914236,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp4p0_seed256_2d.csv
pacmap_angular_nn200_mn0p5_fp4p0_seed7_3d,200,0.5,4.0,angular,3,7,0.8578508037448007,-0.03639985891162977,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp4p0_seed7_3d.csv
pacmap_angular_nn200_mn0p5_fp4p0_seed42_3d,200,0.5,4.0,angular,3,42,0.8490695108998201,-0.03828174264386142,0.4622787334829219,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp4p0_seed42_3d.csv
pacmap_angular_nn200_mn0p5_fp4p0_seed99_3d,200,0.5,4.0,angular,3,99,0.8561809286258831,-0.03098481104283467,0.4605833956619297,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp4p0_seed99_3d.csv
pacmap_angular_nn200_mn0p5_fp4p0_seed123_3d,200,0.5,4.0,angular,3,123,0.8516859458407189,-0.037392944249749815,0.47225130890052347,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp4p0_seed123_3d.csv
pacmap_angular_nn200_mn0p5_fp4p0_seed256_3d,200,0.5,4.0,angular,3,256,0.8568610977346544,-0.03160573119886568,0.47584143605086016,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp4p0_seed256_3d.csv
pacmap_manhattan_nn200_mn0p5_fp4p0_seed7_2d,200,0.5,4.0,manhattan,2,7,0.8107799062471658,-0.16194851809748018,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp4p0_seed7_2d.csv
pacmap_manhattan_nn200_mn0p5_fp4p0_seed42_2d,200,0.5,4.0,manhattan,2,42,0.8189459579762958,-0.11595963505208116,0.4333582647718774,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp4p0_seed42_2d.csv
pacmap_manhattan_nn200_mn0p5_fp4p0_seed99_2d,200,0.5,4.0,manhattan,2,99,0.8245175083588625,-0.11406157277196882,0.42971827474445273,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp4p0_seed99_2d.csv
pacmap_manhattan_nn200_mn0p5_fp4p0_seed123_2d,200,0.5,4.0,manhattan,2,123,0.813751642647863,-0.12757099574794484,0.42134131139366743,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp4p0_seed123_2d.csv
pacmap_manhattan_nn200_mn0p5_fp4p0_seed256_2d,200,0.5,4.0,manhattan,2,256,0.806263786762962,-0.15221729955417773,0.4142607828471703,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp4p0_seed256_2d.csv
pacmap_manhattan_nn200_mn0p5_fp4p0_seed7_3d,200,0.5,4.0,manhattan,3,7,0.829480306630131,-0.06970906473930408,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp4p0_seed7_3d.csv
pacmap_manhattan_nn200_mn0p5_fp4p0_seed42_3d,200,0.5,4.0,manhattan,3,42,0.8406841232273349,-0.02588202395483478,0.47125405135876336,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp4p0_seed42_3d.csv
pacmap_manhattan_nn200_mn0p5_fp4p0_seed99_3d,200,0.5,4.0,manhattan,3,99,0.8319122413363251,-0.04023939363287231,0.4575417601595612,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp4p0_seed99_3d.csv
pacmap_manhattan_nn200_mn0p5_fp4p0_seed123_3d,200,0.5,4.0,manhattan,3,123,0.8387568888752278,-0.05664195965327097,0.4641735228122662,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp4p0_seed123_3d.csv
pacmap_manhattan_nn200_mn0p5_fp4p0_seed256_3d,200,0.5,4.0,manhattan,3,256,0.8320297264713818,-0.06879825017544476,0.4706556968337073,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp4p0_seed256_3d.csv
pacmap_euclidean_nn200_mn0p5_fp8p0_seed7_2d,200,0.5,8.0,euclidean,2,7,0.846418581776826,0.1593943375174531,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn0p5_fp8p0_seed7_2d.csv
pacmap_euclidean_nn200_mn0p5_fp8p0_seed42_2d,200,0.5,8.0,euclidean,2,42,0.855177713343101,0.2378807664233219,0.4859636000997258,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn0p5_fp8p0_seed42_2d.csv
pacmap_euclidean_nn200_mn0p5_fp8p0_seed99_2d,200,0.5,8.0,euclidean,2,99,0.8564477747078335,0.22659268279816888,0.46706556968337076,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn0p5_fp8p0_seed99_2d.csv
pacmap_euclidean_nn200_mn0p5_fp8p0_seed123_2d,200,0.5,8.0,euclidean,2,123,0.851607015259027,0.20587141103031892,0.4829718274744453,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn0p5_fp8p0_seed123_2d.csv
pacmap_euclidean_nn200_mn0p5_fp8p0_seed256_2d,200,0.5,8.0,euclidean,2,256,0.8490925829160069,0.20612526117335084,0.4797307404637247,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn0p5_fp8p0_seed256_2d.csv
pacmap_euclidean_nn200_mn0p5_fp8p0_seed7_3d,200,0.5,8.0,euclidean,3,7,0.8720000212505412,0.2831896931854628,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn0p5_fp8p0_seed7_3d.csv
pacmap_euclidean_nn200_mn0p5_fp8p0_seed42_3d,200,0.5,8.0,euclidean,3,42,0.865223754917508,0.3106300427171048,0.5349788082772375,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn0p5_fp8p0_seed42_3d.csv
pacmap_euclidean_nn200_mn0p5_fp8p0_seed99_3d,200,0.5,8.0,euclidean,3,99,0.8692350222580446,0.282198426647429,0.5273497880827724,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn0p5_fp8p0_seed99_3d.csv
pacmap_euclidean_nn200_mn0p5_fp8p0_seed123_3d,200,0.5,8.0,euclidean,3,123,0.8507312652761982,0.27129650910249226,0.5354275741710296,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn0p5_fp8p0_seed123_3d.csv
pacmap_euclidean_nn200_mn0p5_fp8p0_seed256_3d,200,0.5,8.0,euclidean,3,256,0.8654785337278345,0.2861375457997614,0.5380703066566942,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn0p5_fp8p0_seed256_3d.csv
pacmap_angular_nn200_mn0p5_fp8p0_seed7_2d,200,0.5,8.0,angular,2,7,0.8766292619193716,0.043247231130552524,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp8p0_seed7_2d.csv
pacmap_angular_nn200_mn0p5_fp8p0_seed42_2d,200,0.5,8.0,angular,2,42,0.8674372264704331,0.010946810269268333,0.48795811518324606,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp8p0_seed42_2d.csv
pacmap_angular_nn200_mn0p5_fp8p0_seed99_2d,200,0.5,8.0,angular,2,99,0.8801923705244368,0.04876583505241993,0.4913986537023186,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp8p0_seed99_2d.csv
pacmap_angular_nn200_mn0p5_fp8p0_seed123_2d,200,0.5,8.0,angular,2,123,0.870736221205991,0.06328196210677538,0.49314385440039893,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp8p0_seed123_2d.csv
pacmap_angular_nn200_mn0p5_fp8p0_seed256_2d,200,0.5,8.0,angular,2,256,0.8748018292162307,0.051602109438818274,0.4930939915233109,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp8p0_seed256_2d.csv
pacmap_angular_nn200_mn0p5_fp8p0_seed7_3d,200,0.5,8.0,angular,3,7,0.8969870906756799,0.1040125030451488,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp8p0_seed7_3d.csv
pacmap_angular_nn200_mn0p5_fp8p0_seed42_3d,200,0.5,8.0,angular,3,42,0.8880231190709567,0.07195369468393657,0.5451508352031912,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp8p0_seed42_3d.csv
pacmap_angular_nn200_mn0p5_fp8p0_seed99_3d,200,0.5,8.0,angular,3,99,0.8960017865633587,0.11855996048849335,0.5356768885564698,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp8p0_seed99_3d.csv
pacmap_angular_nn200_mn0p5_fp8p0_seed123_3d,200,0.5,8.0,angular,3,123,0.8899527441089515,0.09342614503976251,0.5420593368237347,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp8p0_seed123_3d.csv
pacmap_angular_nn200_mn0p5_fp8p0_seed256_3d,200,0.5,8.0,angular,3,256,0.8877029948463643,0.09677038613731168,0.5403141361256544,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn0p5_fp8p0_seed256_3d.csv
pacmap_manhattan_nn200_mn0p5_fp8p0_seed7_2d,200,0.5,8.0,manhattan,2,7,0.8653876876640988,0.1814394982373533,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp8p0_seed7_2d.csv
pacmap_manhattan_nn200_mn0p5_fp8p0_seed42_2d,200,0.5,8.0,manhattan,2,42,0.8642982938471715,0.2433744770616308,0.549638494141112,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp8p0_seed42_2d.csv
pacmap_manhattan_nn200_mn0p5_fp8p0_seed99_2d,200,0.5,8.0,manhattan,2,99,0.8687758587780104,0.20448468791812813,0.5250062328596361,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp8p0_seed99_2d.csv
pacmap_manhattan_nn200_mn0p5_fp8p0_seed123_2d,200,0.5,8.0,manhattan,2,123,0.8596246547261394,0.12728222866359262,0.5262029419097481,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp8p0_seed123_2d.csv
pacmap_manhattan_nn200_mn0p5_fp8p0_seed256_2d,200,0.5,8.0,manhattan,2,256,0.8672855507324416,0.1874192013694859,0.5584143605086015,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp8p0_seed256_2d.csv
pacmap_manhattan_nn200_mn0p5_fp8p0_seed7_3d,200,0.5,8.0,manhattan,3,7,0.8844669168917896,0.23078667033591566,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp8p0_seed7_3d.csv
pacmap_manhattan_nn200_mn0p5_fp8p0_seed42_3d,200,0.5,8.0,manhattan,3,42,0.8832362828705079,0.27978339649595413,0.5762652705061082,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp8p0_seed42_3d.csv
pacmap_manhattan_nn200_mn0p5_fp8p0_seed99_3d,200,0.5,8.0,manhattan,3,99,0.8776632904869296,0.2564995055308059,0.5580653203689853,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp8p0_seed99_3d.csv
pacmap_manhattan_nn200_mn0p5_fp8p0_seed123_3d,200,0.5,8.0,manhattan,3,123,0.8776826436584021,0.21526730712091016,0.5638992769882822,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp8p0_seed123_3d.csv
pacmap_manhattan_nn200_mn0p5_fp8p0_seed256_3d,200,0.5,8.0,manhattan,3,256,0.8845963554562852,0.2383252288296542,0.5834455248067814,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn0p5_fp8p0_seed256_3d.csv
pacmap_euclidean_nn200_mn1p0_fp1p0_seed7_2d,200,1.0,1.0,euclidean,2,7,0.7035743030866032,-0.32251924958694234,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp1p0_seed7_2d.csv
pacmap_euclidean_nn200_mn1p0_fp1p0_seed42_2d,200,1.0,1.0,euclidean,2,42,0.7021664926778604,-0.33897166642097426,0.18504113687359758,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp1p0_seed42_2d.csv
pacmap_euclidean_nn200_mn1p0_fp1p0_seed99_2d,200,1.0,1.0,euclidean,2,99,0.7079299809845604,-0.3389854449868443,0.17521815008726002,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp1p0_seed99_2d.csv
pacmap_euclidean_nn200_mn1p0_fp1p0_seed123_2d,200,1.0,1.0,euclidean,2,123,0.6893877453441393,-0.3361162234920915,0.17970580902518074,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp1p0_seed123_2d.csv
pacmap_euclidean_nn200_mn1p0_fp1p0_seed256_2d,200,1.0,1.0,euclidean,2,256,0.698437174482502,-0.3277401397698159,0.16225380204437798,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp1p0_seed256_2d.csv
pacmap_euclidean_nn200_mn1p0_fp1p0_seed7_3d,200,1.0,1.0,euclidean,3,7,0.7627685964055468,-0.1894332274533067,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp1p0_seed7_3d.csv
pacmap_euclidean_nn200_mn1p0_fp1p0_seed42_3d,200,1.0,1.0,euclidean,3,42,0.7652843569073936,-0.20727471071870235,0.2891049613562703,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp1p0_seed42_3d.csv
pacmap_euclidean_nn200_mn1p0_fp1p0_seed99_3d,200,1.0,1.0,euclidean,3,99,0.7602060847130058,-0.20366609283353843,0.28107703814510104,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp1p0_seed99_3d.csv
pacmap_euclidean_nn200_mn1p0_fp1p0_seed123_3d,200,1.0,1.0,euclidean,3,123,0.7552655995100233,-0.20511299077728237,0.27584143605086014,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp1p0_seed123_3d.csv
pacmap_euclidean_nn200_mn1p0_fp1p0_seed256_3d,200,1.0,1.0,euclidean,3,256,0.7558237297963326,-0.19769728604717607,0.2782348541510845,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp1p0_seed256_3d.csv
pacmap_angular_nn200_mn1p0_fp1p0_seed7_2d,200,1.0,1.0,angular,2,7,0.7819817419903485,-0.16290242351448211,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn1p0_fp1p0_seed7_2d.csv
pacmap_angular_nn200_mn1p0_fp1p0_seed42_2d,200,1.0,1.0,angular,2,42,0.768816804017263,-0.18268066795132448,0.28661181750186987,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn1p0_fp1p0_seed42_2d.csv
pacmap_angular_nn200_mn1p0_fp1p0_seed99_2d,200,1.0,1.0,angular,2,99,0.7836683898578756,-0.16106139845710213,0.2940912490650711,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn1p0_fp1p0_seed99_2d.csv
pacmap_angular_nn200_mn1p0_fp1p0_seed123_2d,200,1.0,1.0,angular,2,123,0.7655957532311258,-0.18328899484054414,0.2976315133383196,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn1p0_fp1p0_seed123_2d.csv
pacmap_angular_nn200_mn1p0_fp1p0_seed256_2d,200,1.0,1.0,angular,2,256,0.7786861245729495,-0.16581889393844912,0.2722014460234356,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn1p0_fp1p0_seed256_2d.csv
pacmap_angular_nn200_mn1p0_fp1p0_seed7_3d,200,1.0,1.0,angular,3,7,0.8342559104016466,-0.04200271438561658,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn1p0_fp1p0_seed7_3d.csv
pacmap_angular_nn200_mn1p0_fp1p0_seed42_3d,200,1.0,1.0,angular,3,42,0.8251222380462859,-0.06725285654825311,0.38219895287958117,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn1p0_fp1p0_seed42_3d.csv
pacmap_angular_nn200_mn1p0_fp1p0_seed99_3d,200,1.0,1.0,angular,3,99,0.8350488591684891,-0.0437651823469418,0.4162054350536025,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn1p0_fp1p0_seed99_3d.csv
pacmap_angular_nn200_mn1p0_fp1p0_seed123_3d,200,1.0,1.0,angular,3,123,0.82712851682227,-0.06340665731732509,0.39571179257043126,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn1p0_fp1p0_seed123_3d.csv
pacmap_angular_nn200_mn1p0_fp1p0_seed256_3d,200,1.0,1.0,angular,3,256,0.8311689657095954,-0.04184496616140582,0.41446023435552237,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn1p0_fp1p0_seed256_3d.csv
pacmap_manhattan_nn200_mn1p0_fp1p0_seed7_2d,200,1.0,1.0,manhattan,2,7,0.6958754217378618,-0.28944131731970313,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn1p0_fp1p0_seed7_2d.csv
pacmap_manhattan_nn200_mn1p0_fp1p0_seed42_2d,200,1.0,1.0,manhattan,2,42,0.6964362462892191,-0.28537910983622783,0.21465968586387435,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn1p0_fp1p0_seed42_2d.csv
pacmap_manhattan_nn200_mn1p0_fp1p0_seed99_2d,200,1.0,1.0,manhattan,2,99,0.6987143802032993,-0.31126845639008904,0.20737970580902518,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn1p0_fp1p0_seed99_2d.csv
pacmap_manhattan_nn200_mn1p0_fp1p0_seed123_2d,200,1.0,1.0,manhattan,2,123,0.6866047592863918,-0.3063949899154725,0.2008476689104961,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn1p0_fp1p0_seed123_2d.csv
pacmap_manhattan_nn200_mn1p0_fp1p0_seed256_2d,200,1.0,1.0,manhattan,2,256,0.6934917940655587,-0.30329252115379174,0.2067813512839691,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn1p0_fp1p0_seed256_2d.csv
pacmap_manhattan_nn200_mn1p0_fp1p0_seed7_3d,200,1.0,1.0,manhattan,3,7,0.7678847021527937,-0.1702850903867362,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn1p0_fp1p0_seed7_3d.csv
pacmap_manhattan_nn200_mn1p0_fp1p0_seed42_3d,200,1.0,1.0,manhattan,3,42,0.7737747450219659,-0.1523433657351312,0.3349289454001496,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn1p0_fp1p0_seed42_3d.csv
pacmap_manhattan_nn200_mn1p0_fp1p0_seed99_3d,200,1.0,1.0,manhattan,3,99,0.7676558414132825,-0.17070189077261183,0.31408626277736224,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn1p0_fp1p0_seed99_3d.csv
pacmap_manhattan_nn200_mn1p0_fp1p0_seed123_3d,200,1.0,1.0,manhattan,3,123,0.7569078109779537,-0.18182376483451612,0.30471204188481676,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn1p0_fp1p0_seed123_3d.csv
pacmap_manhattan_nn200_mn1p0_fp1p0_seed256_3d,200,1.0,1.0,manhattan,3,256,0.7683242847769851,-0.17555226975624244,0.31897282473198707,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_manhattan_nn200_mn1p0_fp1p0_seed256_3d.csv
pacmap_euclidean_nn200_mn1p0_fp2p0_seed7_2d,200,1.0,2.0,euclidean,2,7,0.7563876280866886,-0.2540284231270779,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp2p0_seed7_2d.csv
pacmap_euclidean_nn200_mn1p0_fp2p0_seed42_2d,200,1.0,2.0,euclidean,2,42,0.7599634111216984,-0.2351989811756821,0.2718524058838195,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp2p0_seed42_2d.csv
pacmap_euclidean_nn200_mn1p0_fp2p0_seed99_2d,200,1.0,2.0,euclidean,2,99,0.7608033767110006,-0.23954073385128746,0.26282722513089,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp2p0_seed99_2d.csv
pacmap_euclidean_nn200_mn1p0_fp2p0_seed123_2d,200,1.0,2.0,euclidean,2,123,0.7503906494582819,-0.23747447042465433,0.26312640239341806,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp2p0_seed123_2d.csv
pacmap_euclidean_nn200_mn1p0_fp2p0_seed256_2d,200,1.0,2.0,euclidean,2,256,0.7522440002322381,-0.2397438488319143,0.25200698080279227,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp2p0_seed256_2d.csv
pacmap_euclidean_nn200_mn1p0_fp2p0_seed7_3d,200,1.0,2.0,euclidean,3,7,0.7989947735052806,-0.10697837114676359,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp2p0_seed7_3d.csv
pacmap_euclidean_nn200_mn1p0_fp2p0_seed42_3d,200,1.0,2.0,euclidean,3,42,0.798972764016155,-0.12143409481955031,0.35931189229618554,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp2p0_seed42_3d.csv
pacmap_euclidean_nn200_mn1p0_fp2p0_seed99_3d,200,1.0,2.0,euclidean,3,99,0.8075516454559702,-0.1233110017391051,0.37282473198703564,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp2p0_seed99_3d.csv
pacmap_euclidean_nn200_mn1p0_fp2p0_seed123_3d,200,1.0,2.0,euclidean,3,123,0.798740753642855,-0.12308476518484154,0.3538768386935926,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp2p0_seed123_3d.csv
pacmap_euclidean_nn200_mn1p0_fp2p0_seed256_3d,200,1.0,2.0,euclidean,3,256,0.792056471795409,-0.11462052667862818,0.3636000997257542,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_euclidean_nn200_mn1p0_fp2p0_seed256_3d.csv
pacmap_angular_nn200_mn1p0_fp2p0_seed7_2d,200,1.0,2.0,angular,2,7,0.8165653660955963,-0.14713417765157366,1.0,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn1p0_fp2p0_seed7_2d.csv
pacmap_angular_nn200_mn1p0_fp2p0_seed42_2d,200,1.0,2.0,angular,2,42,0.8045367249197128,-0.12771933857820028,0.36654200947394666,/Users/ariya/Documents/school/columbia/CBMF4761/Project/results/embeddings/pacmap_angular_nn200_mn1p0_fp2p0_seed42_2d.csv
