run_id,hidden_dims,lr,lambda_breed,lambda_clade,n_components,seed,target_metric,trustworthiness,silhouette_breed,seed_stability_vs_base,embedding_csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed42_3d,"(512, 64)",0.001,10.0,1.0,3,42,manhattan,0.8954184971541351,0.7154658930674981,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed42_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed123_3d,"(512, 64)",0.001,10.0,1.0,3,123,manhattan,0.8862999278620021,0.7236304237206944,0.581401146846173,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed123_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed256_3d,"(512, 64)",0.001,10.0,1.0,3,256,manhattan,0.88637551907293,0.72666144870754,0.5795562203939169,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed256_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed789_3d,"(512, 64)",0.001,10.0,1.0,3,789,manhattan,0.8969538108102262,0.7232324160602607,0.5786088257292445,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed789_3d.csv
phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed1337_3d,"(512, 64)",0.001,10.0,1.0,3,1337,manhattan,0.8980448363651404,0.7236626743941976,0.6010471204188482,results/embeddings/phyloae_manhattan_h512x64_lr0p001_lb10p0_lc1p0_seed1337_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed42_2d,"(512, 64)",0.0003,0.1,0.1,2,42,manhattan,0.9033980753840182,0.6785304563664519,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed42_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed123_2d,"(512, 64)",0.0003,0.1,0.1,2,123,manhattan,0.8851657561189226,0.6906836108555438,0.562104213413114,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed123_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed256_2d,"(512, 64)",0.0003,0.1,0.1,2,256,manhattan,0.8924516559673986,0.6868090677883779,0.5662428322114187,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed256_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed789_2d,"(512, 64)",0.0003,0.1,0.1,2,789,manhattan,0.8769274904970236,0.6839729989980953,0.5565694340563451,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed789_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed1337_2d,"(512, 64)",0.0003,0.1,0.1,2,1337,manhattan,0.8877800660056989,0.6754659956800894,0.5698329593617552,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed1337_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed42_3d,"(512, 64)",0.0003,0.1,0.1,3,42,manhattan,0.9145692951688792,0.7689783311762193,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed42_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed123_3d,"(512, 64)",0.0003,0.1,0.1,3,123,manhattan,0.9101855741459843,0.7774738579076051,0.625230615806532,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed123_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed256_3d,"(512, 64)",0.0003,0.1,0.1,3,256,manhattan,0.9200795984558446,0.7634822154997484,0.6289204687110447,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed256_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed789_3d,"(512, 64)",0.0003,0.1,0.1,3,789,manhattan,0.9137475822765933,0.7926130076736425,0.6235851408626278,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed789_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed1337_3d,"(512, 64)",0.0003,0.1,0.1,3,1337,manhattan,0.9129873062168838,0.77827112725326,0.6330092246322613,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc0p1_seed1337_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed42_2d,"(512, 64)",0.0003,0.1,1.0,2,42,manhattan,0.8859814353753965,0.6907119798774701,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed42_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed123_2d,"(512, 64)",0.0003,0.1,1.0,2,123,manhattan,0.8902214496132591,0.6822482206189591,0.5598105210670656,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed123_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed256_2d,"(512, 64)",0.0003,0.1,1.0,2,256,manhattan,0.8928730617893639,0.6854370799099098,0.6071802543006731,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed256_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed789_2d,"(512, 64)",0.0003,0.1,1.0,2,789,manhattan,0.8824734263879355,0.6946319384081378,0.5680877586636749,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed789_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed1337_2d,"(512, 64)",0.0003,0.1,1.0,2,1337,manhattan,0.9003620940435113,0.6382935874146866,0.5962104213413114,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed1337_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed42_3d,"(512, 64)",0.0003,0.1,1.0,3,42,manhattan,0.9093180587478802,0.7704355779045493,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed42_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed123_3d,"(512, 64)",0.0003,0.1,1.0,3,123,manhattan,0.9209317451589559,0.7454942970988071,0.661979556220394,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed123_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed256_3d,"(512, 64)",0.0003,0.1,1.0,3,256,manhattan,0.9131638374986292,0.7540786140516538,0.6363999002742459,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed256_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed789_3d,"(512, 64)",0.0003,0.1,1.0,3,789,manhattan,0.9216111932672214,0.7619944891778535,0.6521565694340564,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed789_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed1337_3d,"(512, 64)",0.0003,0.1,1.0,3,1337,manhattan,0.9151937195543306,0.7659568941660492,0.6476689104961356,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb0p1_lc1p0_seed1337_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed42_2d,"(512, 64)",0.0003,1.0,0.1,2,42,manhattan,0.8636210466878186,0.6980739102355124,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed42_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed123_2d,"(512, 64)",0.0003,1.0,0.1,2,123,manhattan,0.8657644673494921,0.6882823348971396,0.5462976813762155,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed123_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed256_2d,"(512, 64)",0.0003,1.0,0.1,2,256,manhattan,0.8600873093665176,0.6811573224703328,0.5293443031662927,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed256_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed789_2d,"(512, 64)",0.0003,1.0,0.1,2,789,manhattan,0.8726214098443892,0.6742599026118824,0.5404637247569184,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed789_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed1337_2d,"(512, 64)",0.0003,1.0,0.1,2,1337,manhattan,0.8610949265471248,0.6653501943731596,0.5553228621291448,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed1337_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed42_3d,"(512, 64)",0.0003,1.0,0.1,3,42,manhattan,0.903781382021359,0.7456033854194486,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed42_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed123_3d,"(512, 64)",0.0003,1.0,0.1,3,123,manhattan,0.8906283974777125,0.7569524511279386,0.599650959860384,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed123_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed256_3d,"(512, 64)",0.0003,1.0,0.1,3,256,manhattan,0.9001903820809365,0.7434306981206229,0.5971578160059835,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed256_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed789_3d,"(512, 64)",0.0003,1.0,0.1,3,789,manhattan,0.8919113989041552,0.7601847752920131,0.5970082273747196,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed789_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed1337_3d,"(512, 64)",0.0003,1.0,0.1,3,1337,manhattan,0.8966476512270101,0.7494976725628815,0.5857890800299178,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc0p1_seed1337_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed42_2d,"(512, 64)",0.0003,1.0,1.0,2,42,manhattan,0.8562463499349392,0.6647468794761711,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed42_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed123_2d,"(512, 64)",0.0003,1.0,1.0,2,123,manhattan,0.8760523856199105,0.7049646537864499,0.5480428820742957,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed123_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed256_2d,"(512, 64)",0.0003,1.0,1.0,2,256,manhattan,0.8686109773465436,0.689902025141738,0.549339316878584,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed256_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed789_2d,"(512, 64)",0.0003,1.0,1.0,2,789,manhattan,0.8575138308768087,0.6607067129197983,0.5135377711293941,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed789_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed1337_2d,"(512, 64)",0.0003,1.0,1.0,2,1337,manhattan,0.8620272940433594,0.6750526281528265,0.5455996010969832,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed1337_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed42_3d,"(512, 64)",0.0003,1.0,1.0,3,42,manhattan,0.8983295936175517,0.747440243106914,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed42_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed123_3d,"(512, 64)",0.0003,1.0,1.0,3,123,manhattan,0.8908500482121654,0.7578722740265957,0.5980054849164796,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed123_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed256_3d,"(512, 64)",0.0003,1.0,1.0,3,256,manhattan,0.9024075724785758,0.7499873514796694,0.6147095487409624,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed256_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed789_3d,"(512, 64)",0.0003,1.0,1.0,3,789,manhattan,0.9022101321821612,0.7377163699690611,0.6330092246322613,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed789_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed1337_3d,"(512, 64)",0.0003,1.0,1.0,3,1337,manhattan,0.8960325619007394,0.7566374873364069,0.6312141610570929,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb1p0_lc1p0_seed1337_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed42_2d,"(512, 64)",0.0003,10.0,0.1,2,42,manhattan,0.8677781079201147,0.6033135856872859,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed42_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed123_2d,"(512, 64)",0.0003,10.0,0.1,2,123,manhattan,0.861350350463167,0.5913176892869797,0.567788581401147,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed123_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed256_2d,"(512, 64)",0.0003,10.0,0.1,2,256,manhattan,0.8560141498246641,0.6206121018927392,0.5362253802044379,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed256_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed789_2d,"(512, 64)",0.0003,10.0,0.1,2,789,manhattan,0.8568815134331881,0.5675532264699762,0.5361755173273498,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed789_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed1337_2d,"(512, 64)",0.0003,10.0,0.1,2,1337,manhattan,0.8592712126886982,0.6167025194220687,0.5703814510097234,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed1337_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed42_3d,"(512, 64)",0.0003,10.0,0.1,3,42,manhattan,0.8904660964691087,0.6429789344045199,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed42_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed123_3d,"(512, 64)",0.0003,10.0,0.1,3,123,manhattan,0.8802547560418894,0.683010034324268,0.5738718524058839,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed123_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed256_3d,"(512, 64)",0.0003,10.0,0.1,3,256,manhattan,0.8863032292853709,0.6930538505840599,0.6042383445524808,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed256_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed789_3d,"(512, 64)",0.0003,10.0,0.1,3,789,manhattan,0.8889791277943039,0.6890785589741927,0.5860882572924457,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed789_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed1337_3d,"(512, 64)",0.0003,10.0,0.1,3,1337,manhattan,0.8942005755101933,0.7240761875914097,0.5796559461480928,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc0p1_seed1337_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed42_2d,"(512, 64)",0.0003,10.0,1.0,2,42,manhattan,0.856830663923829,0.5858382049590724,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed42_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed123_2d,"(512, 64)",0.0003,10.0,1.0,2,123,manhattan,0.8740490287933449,0.6159750120409843,0.5598105210670656,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed123_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed256_2d,"(512, 64)",0.0003,10.0,1.0,2,256,manhattan,0.8577653841585564,0.6201356132571743,0.5331338818249813,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed256_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed789_2d,"(512, 64)",0.0003,10.0,1.0,2,789,manhattan,0.8636711751966719,0.5819724548847636,0.5402144103714784,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed789_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed1337_2d,"(512, 64)",0.0003,10.0,1.0,2,1337,manhattan,0.8609696621960841,0.5869519129026669,0.5547743704811767,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed1337_2d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed42_3d,"(512, 64)",0.0003,10.0,1.0,3,42,manhattan,0.8975786526170231,0.6518312802444324,1.0,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed42_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed123_3d,"(512, 64)",0.0003,10.0,1.0,3,123,manhattan,0.8776162736644699,0.6942505923033819,0.6073298429319371,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed123_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed256_3d,"(512, 64)",0.0003,10.0,1.0,3,256,manhattan,0.8980369812543664,0.6938333829481964,0.6330092246322613,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed256_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed789_3d,"(512, 64)",0.0003,10.0,1.0,3,789,manhattan,0.8978877341496577,0.7054475293482265,0.6175018698578909,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed789_3d.csv
phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed1337_3d,"(512, 64)",0.0003,10.0,1.0,3,1337,manhattan,0.8854297181988496,0.7133661647046685,0.5898778359511344,results/embeddings/phyloae_manhattan_h512x64_lr0p0003_lb10p0_lc1p0_seed1337_3d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed42_2d,"(1024, 128)",0.001,0.1,0.1,2,42,manhattan,0.8809486621076666,0.7934908969944791,1.0,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed42_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed123_2d,"(1024, 128)",0.001,0.1,0.1,2,123,manhattan,0.8843312549545068,0.7913792511172728,0.5426078284717029,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed123_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed256_2d,"(1024, 128)",0.001,0.1,0.1,2,256,manhattan,0.8756370893285474,0.8008174780663202,0.5411119421590626,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed256_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed789_2d,"(1024, 128)",0.001,0.1,0.1,2,789,manhattan,0.8867595846581717,0.7923781941171812,0.5446522064323112,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed789_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed1337_2d,"(1024, 128)",0.001,0.1,0.1,2,1337,manhattan,0.8821162275583849,0.7717975045580258,0.5636499626028422,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed1337_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed42_3d,"(1024, 128)",0.001,0.1,0.1,3,42,manhattan,0.8993909443095415,0.6801220802570404,1.0,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed42_3d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed123_3d,"(1024, 128)",0.001,0.1,0.1,3,123,manhattan,0.9140023990343147,0.7215685747475848,0.5448516579406631,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed123_3d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed256_3d,"(1024, 128)",0.001,0.1,0.1,3,256,manhattan,0.8985858903236799,0.7184677612152282,0.5402144103714784,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed256_3d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed789_3d,"(1024, 128)",0.001,0.1,0.1,3,789,manhattan,0.9009553256702364,0.6904576672303361,0.5446522064323112,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed789_3d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed1337_3d,"(1024, 128)",0.001,0.1,0.1,3,1337,manhattan,0.907692392344189,0.6920868186282909,0.5380703066566941,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc0p1_seed1337_3d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed42_2d,"(1024, 128)",0.001,0.1,1.0,2,42,manhattan,0.9006712514709359,0.7827555514103527,1.0,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed42_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed123_2d,"(1024, 128)",0.001,0.1,1.0,2,123,manhattan,0.8936465435425487,0.7844143957103349,0.5678883071553229,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed123_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed256_2d,"(1024, 128)",0.001,0.1,1.0,2,256,manhattan,0.8928624744661465,0.7660130990895879,0.5597606581899777,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed256_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed789_2d,"(1024, 128)",0.001,0.1,1.0,2,789,manhattan,0.9002822527243384,0.7741768281976376,0.5779107454500125,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed789_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed1337_2d,"(1024, 128)",0.001,0.1,1.0,2,1337,manhattan,0.8910589486218834,0.7462731783597263,0.5528297182747446,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed1337_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed42_3d,"(1024, 128)",0.001,0.1,1.0,3,42,manhattan,0.90550130975434,0.7017550467049666,1.0,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed42_3d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed123_3d,"(1024, 128)",0.001,0.1,1.0,3,123,manhattan,0.9128199961521342,0.722330921320384,0.5604587384692097,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed123_3d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed256_3d,"(1024, 128)",0.001,0.1,1.0,3,256,manhattan,0.8954490068597506,0.713655317820408,0.5617053103964099,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed256_3d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed789_3d,"(1024, 128)",0.001,0.1,1.0,3,789,manhattan,0.8994361776044341,0.7204539414802857,0.5471453502867115,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed789_3d.csv
phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed1337_3d,"(1024, 128)",0.001,0.1,1.0,3,1337,manhattan,0.9105121494277343,0.7078264460409881,0.5613064073797058,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb0p1_lc1p0_seed1337_3d.csv
phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed42_2d,"(1024, 128)",0.001,1.0,0.1,2,42,manhattan,0.8688610506798845,0.7632180707810028,1.0,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed42_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed123_2d,"(1024, 128)",0.001,1.0,0.1,2,123,manhattan,0.8548893510881606,0.7742530679538863,0.5162802293692346,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed123_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed256_2d,"(1024, 128)",0.001,1.0,0.1,2,256,manhattan,0.8665308529398037,0.7740268340161458,0.5382697581650461,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed256_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed789_2d,"(1024, 128)",0.001,1.0,0.1,2,789,manhattan,0.8719623394872624,0.7783973924449504,0.5469458987783595,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed789_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed1337_2d,"(1024, 128)",0.001,1.0,0.1,2,1337,manhattan,0.8750501190220046,0.7736468112980277,0.5454001495886313,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed1337_2d.csv
phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed42_3d,"(1024, 128)",0.001,1.0,0.1,3,42,manhattan,0.8773671869634001,0.6889780948498605,1.0,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed42_3d.csv
phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed123_3d,"(1024, 128)",0.001,1.0,0.1,3,123,manhattan,0.8832111996423837,0.7048342278282043,0.5291947145350286,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed123_3d.csv
phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed256_3d,"(1024, 128)",0.001,1.0,0.1,3,256,manhattan,0.87979540282488,0.7150041225135311,0.5291947145350286,results/embeddings/phyloae_manhattan_h1024x128_lr0p001_lb1p0_lc0p1_seed256_3d.csv
